,id,url,title,year,genre,certificate,runtime,imdb_rating,metascore
231,tt2345759,/title/tt2345759/,The Mummy,2017,"['Action', ' Adventure', ' Fantasy']",PG-13,110,54.0,
232,tt3569230,/title/tt3569230/,Legend,2015,"['Biography', ' Crime', ' Drama']",R,132,69.0,55.0
233,tt4846340,/title/tt4846340/,Hidden Figures,2016,"['Biography', ' Drama', ' History']",PG,127,78.0,
234,tt1790885,/title/tt1790885/,Zero Dark Thirty,2012,"['Drama', ' History', ' Thriller']",R,157,74.0,
235,tt2397535,/title/tt2397535/,Predestination,2014,"['Action', ' Drama', ' Sci-Fi']",R,97,74.0,
236,tt7975244,/title/tt7975244/,Jumanji: The Next Level,2019,"['Action', ' Adventure', ' Comedy']",PG-13,123,67.0,58.0
237,tt2404233,/title/tt2404233/,Gods of Egypt,2016,"['Action', ' Adventure', ' Fantasy']",PG-13,127,54.0,
238,tt1663202,/title/tt1663202/,The Revenant,2015,"['Action', ' Adventure', ' Drama']",R,156,80.0,
239,t10696784,/title/tt10696784/,The Harder They Fall,2021,"['Action', ' Drama', ' Western']",R,139,65.0,
240,tt1210166,/title/tt1210166/,Moneyball,2011,"['Biography', ' Drama', ' Sport']",PG-13,133,76.0,
241,tt0293429,/title/tt0293429/,Mortal Kombat,2021,"['Action', ' Adventure', ' Fantasy']",R,110,61.0,44.0
242,tt0451279,/title/tt0451279/,Wonder Woman,2017,"['Action', ' Adventure', ' Fantasy']",PG-13,141,74.0,
243,tt2674426,/title/tt2674426/,Me Before You,2016,"['Drama', ' Romance']",PG-13,106,74.0,51.0
244,tt8721424,/title/tt8721424/,"tick, tick... BOOM!",2021,"['Biography', ' Drama', ' Musical']",PG-13,120,75.0,
245,tt1232829,/title/tt1232829/,21 Jump Street,2012,"['Action', ' Comedy', ' Crime']",R,109,72.0,
246,tt1457767,/title/tt1457767/,The Conjuring,2013,"['Horror', ' Mystery', ' Thriller']",R,112,75.0,
247,tt3460252,/title/tt3460252/,The Hateful Eight,2015,"['Crime', ' Drama', ' Mystery']",R,168,78.0,
248,tt4649466,/title/tt4649466/,Kingsman: The Golden Circle,2017,"['Action', ' Adventure', ' Comedy']",R,141,67.0,44.0
249,tt2406566,/title/tt2406566/,Atomic Blonde,2017,"['Action', ' Thriller']",R,115,67.0,
250,tt1817273,/title/tt1817273/,The Place Beyond the Pines,2012,"['Crime', ' Drama', ' Thriller']",R,140,73.0,
251,tt1659337,/title/tt1659337/,The Perks of Being a Wallflower,2012,"['Drama', ' Romance']",PG-13,103,80.0,
252,tt9860728,/title/tt9860728/,Falling Inn Love,2019,"['Comedy', ' Romance']",TV-PG,98,56.0,
253,tt1086064,/title/tt1086064/,Bill & Ted Face the Music,2020,"['Adventure', ' Comedy', ' Music']",PG-13,91,59.0,
254,tt4465564,/title/tt4465564/,Fifty Shades Darker,2017,"['Drama', ' Romance']",R,118,45.0,
255,tt3876910,/title/tt3876910/,Dangerous,2021,"['Action', ' Thriller']",R,99,51.0,
256,tt2283362,/title/tt2283362/,Jumanji: Welcome to the Jungle,2017,"['Action', ' Adventure', ' Comedy']",PG-13,119,69.0,58.0
257,tt9686708,/title/tt9686708/,The King of Staten Island,2020,"['Comedy', ' Drama']",R,136,71.0,
258,tt3045616,/title/tt3045616/,Mortdecai,2015,"['Action', ' Adventure', ' Comedy']",R,107,55.0,
259,tt2713180,/title/tt2713180/,Fury,2014,"['Action', ' Drama', ' War']",R,134,75.0,
260,tt8718158,/title/tt8718158/,The Hating Game,2021,"['Comedy', ' Romance']",R,102,62.0,
261,tt1375670,/title/tt1375670/,Grown Ups,2010,['Comedy'],PG-13,102,59.0,
262,tt2222042,/title/tt2222042/,Love and Monsters,2020,"['Action', ' Adventure', ' Comedy']",PG-13,109,69.0,
263,tt0446029,/title/tt0446029/,Scott Pilgrim vs. the World,2010,"['Action', ' Comedy', ' Fantasy']",PG-13,112,75.0,
264,tt1104001,/title/tt1104001/,TRON: Legacy,2010,"['Action', ' Adventure', ' Sci-Fi']",PG,125,68.0,49.0
265,tt0993840,/title/tt0993840/,Army of the Dead,2021,"['Action', ' Crime', ' Horror']",R,148,57.0,57.0
266,tt1707386,/title/tt1707386/,Les Misérables,2012,"['Drama', ' Musical', ' Romance']",PG-13,158,75.0,
267,tt3783958,/title/tt3783958/,La La Land,2016,"['Comedy', ' Drama', ' Music']",PG-13,128,80.0,
268,tt6105098,/title/tt6105098/,The Lion King,2019,"['Animation', ' Adventure', ' Drama']",PG,118,68.0,55.0
269,tt1454029,/title/tt1454029/,The Help,2011,['Drama'],PG-13,146,81.0,
270,tt2660888,/title/tt2660888/,Star Trek Beyond,2016,"['Action', ' Adventure', ' Sci-Fi']",PG-13,122,70.0,
271,tt8580274,/title/tt8580274/,Eurovision Song Contest: The Story of Fire Saga,2020,"['Comedy', ' Musical']",PG-13,123,65.0,50.0
272,t13024674,/title/tt13024674/,Army of Thieves,2021,"['Action', ' Comedy', ' Crime']",TV-MA,127,64.0,49.0
273,tt1670345,/title/tt1670345/,Now You See Me,2013,"['Crime', ' Mystery', ' Thriller']",PG-13,115,72.0,50.0
274,tt4972582,/title/tt4972582/,Split,2016,"['Horror', ' Thriller']",PG-13,117,73.0,
275,tt6882604,/title/tt6882604/,Archive,2020,"['Drama', ' Mystery', ' Sci-Fi']",TV-MA,109,63.0,
276,tt2737304,/title/tt2737304/,Bird Box,2018,"['Horror', ' Sci-Fi']",R,124,66.0,51.0
277,tt4846232,/title/tt4846232/,Good Time,2017,"['Crime', ' Drama', ' Thriller']",R,102,73.0,
278,tt3170832,/title/tt3170832/,Room,2015,"['Drama', ' Thriller']",R,118,81.0,
279,tt1615147,/title/tt1615147/,Margin Call,2011,"['Drama', ' Thriller']",R,107,71.0,
280,tt1243957,/title/tt1243957/,The Tourist,2010,"['Action', ' Thriller']",PG-13,103,60.0,
281,tt0464154,/title/tt0464154/,Piranha 3D,2010,"['Comedy', ' Horror']",R,88,55.0,53.0
282,t10362466,/title/tt10362466/,After We Collided,2020,"['Drama', ' Romance']",R,105,50.0,
283,tt1564367,/title/tt1564367/,Just Go with It,2011,"['Comedy', ' Romance']",PG-13,117,64.0,
284,tt0437086,/title/tt0437086/,Alita: Battle Angel,2019,"['Action', ' Adventure', ' Sci-Fi']",PG-13,122,73.0,53.0
285,tt0816711,/title/tt0816711/,World War Z,2013,"['Action', ' Adventure', ' Horror']",PG-13,116,70.0,
286,t13069986,/title/tt13069986/,After We Fell,2021,"['Drama', ' Romance']",R,98,46.0,
287,tt1300854,/title/tt1300854/,Iron Man Three,2013,"['Action', ' Adventure', ' Sci-Fi']",PG-13,130,71.0,
288,tt0770828,/title/tt0770828/,Man of Steel,2013,"['Action', ' Adventure', ' Sci-Fi']",PG-13,143,71.0,55.0
289,tt2316204,/title/tt2316204/,Alien: Covenant,2017,"['Horror', ' Sci-Fi', ' Thriller']",R,122,64.0,
290,tt3659388,/title/tt3659388/,The Martian,2015,"['Adventure', ' Drama', ' Sci-Fi']",PG-13,144,80.0,
291,tt3829266,/title/tt3829266/,The Predator,2018,"['Action', ' Adventure', ' Sci-Fi']",R,107,53.0,48.0
292,t12801262,/title/tt12801262/,Luca,2021,"['Animation', ' Adventure', ' Comedy']",PG,95,74.0,
293,tt7126948,/title/tt7126948/,Wonder Woman 1984,2020,"['Action', ' Adventure', ' Fantasy']",PG-13,151,54.0,60.0
294,tt4334266,/title/tt4334266/,The Bad Batch,2016,"['Action', ' Horror', ' Mystery']",R,118,52.0,
295,tt1843866,/title/tt1843866/,Captain America: The Winter Soldier,2014,"['Action', ' Adventure', ' Sci-Fi']",PG-13,136,78.0,
296,tt0448115,/title/tt0448115/,Shazam!,2019,"['Action', ' Adventure', ' Comedy']",PG-13,132,70.0,
297,tt2239822,/title/tt2239822/,Valerian and the City of a Thousand Planets,2017,"['Action', ' Adventure', ' Fantasy']",PG-13,136,64.0,51.0
298,tt0918940,/title/tt0918940/,The Legend of Tarzan,2016,"['Action', ' Adventure', ' Drama']",PG-13,110,62.0,44.0
299,tt5580390,/title/tt5580390/,The Shape of Water,2017,"['Drama', ' Fantasy', ' Romance']",R,123,73.0,
300,tt5610554,/title/tt5610554/,Tully,2018,"['Comedy', ' Drama', ' Mystery']",R,95,69.0,
301,tt6079772,/title/tt6079772/,The Protégé,2021,"['Action', ' Thriller']",R,109,61.0,48.0
302,t10016180,/title/tt10016180/,The Little Things,2021,"['Crime', ' Drama', ' Mystery']",R,128,63.0,54.0
303,tt6865690,/title/tt6865690/,The Professor,2018,"['Comedy', ' Drama']",R,90,67.0,
304,tt8385148,/title/tt8385148/,Hitman's Wife's Bodyguard,2021,"['Action', ' Comedy', ' Crime']",R,100,61.0,
305,t13453006,/title/tt13453006/,Red Rocket,2021,"['Comedy', ' Drama']",R,130,72.0,
306,tt9907782,/title/tt9907782/,The Cursed,2021,"['Fantasy', ' Horror', ' Mystery']",R,111,62.0,
307,tt5033998,/title/tt5033998/,Charlie's Angels,2019,"['Action', ' Adventure', ' Comedy']",PG-13,118,49.0,52.0
308,tt2380307,/title/tt2380307/,Coco,2017,"['Animation', ' Adventure', ' Comedy']",PG,105,84.0,
309,tt0926084,/title/tt0926084/,Harry Potter and the Deathly Hallows: Part 1,2010,"['Adventure', ' Family', ' Fantasy']",PG-13,146,77.0,
310,tt3470600,/title/tt3470600/,Sing,2016,"['Animation', ' Comedy', ' Family']",PG,108,71.0,59.0
311,tt7349950,/title/tt7349950/,It Chapter Two,2019,"['Drama', ' Fantasy', ' Horror']",R,169,65.0,58.0
312,tt3731562,/title/tt3731562/,Kong: Skull Island,2017,"['Action', ' Adventure', ' Fantasy']",PG-13,118,66.0,
313,tt1212428,/title/tt1212428/,The Lost City of Z,2016,"['Adventure', ' Biography', ' Drama']",PG-13,141,66.0,
314,tt1790864,/title/tt1790864/,The Maze Runner,2014,"['Action', ' Mystery', ' Sci-Fi']",PG-13,113,68.0,57.0
315,tt1291584,/title/tt1291584/,Warrior,2011,"['Action', ' Drama', ' Sport']",PG-13,140,82.0,
316,tt2179136,/title/tt2179136/,American Sniper,2014,"['Action', ' Biography', ' Drama']",R,133,73.0,
317,tt5027774,/title/tt5027774/,"Three Billboards Outside Ebbing, Missouri",2017,"['Comedy', ' Crime', ' Drama']",R,115,81.0,
318,t11233960,/title/tt11233960/,The Unforgivable,2021,"['Crime', ' Drama']",R,112,71.0,41.0
319,tt6450804,/title/tt6450804/,Terminator: Dark Fate,2019,"['Action', ' Adventure', ' Sci-Fi']",R,128,62.0,54.0
320,tt1386588,/title/tt1386588/,The Other Guys,2010,"['Action', ' Comedy', ' Crime']",PG-13,107,66.0,
321,t10095582,/title/tt10095582/,The Tragedy of Macbeth,2021,"['Drama', ' Thriller', ' War']",R,105,71.0,
322,tt4682266,/title/tt4682266/,The New Mutants,2020,"['Action', ' Horror', ' Mystery']",PG-13,94,53.0,43.0
323,tt1355644,/title/tt1355644/,Passengers,2016,"['Drama', ' Romance', ' Sci-Fi']",PG-13,116,70.0,41.0
324,tt1951264,/title/tt1951264/,The Hunger Games: Catching Fire,2013,"['Action', ' Adventure', ' Drama']",PG-13,146,75.0,
325,tt1979320,/title/tt1979320/,Rush,2013,"['Action', ' Biography', ' Drama']",R,123,81.0,
326,tt6412452,/title/tt6412452/,The Ballad of Buster Scruggs,2018,"['Comedy', ' Drama', ' Musical']",R,133,73.0,
327,t10327252,/title/tt10327252/,The Forever Purge,2021,"['Action', ' Horror', ' Thriller']",R,103,54.0,53.0
328,tt1605783,/title/tt1605783/,Midnight in Paris,2011,"['Comedy', ' Fantasy', ' Romance']",PG-13,94,77.0,
329,tt1259521,/title/tt1259521/,The Cabin in the Woods,2011,"['Horror', ' Mystery', ' Thriller']",R,95,70.0,
330,tt9115530,/title/tt9115530/,The Eyes of Tammy Faye,2021,"['Biography', ' Drama', ' Romance']",PG-13,126,66.0,55.0
331,tt4068576,/title/tt4068576/,The Nightingale,2018,"['Adventure', ' Drama', ' Thriller']",R,136,73.0,
332,tt8368512,/title/tt8368512/,The Courier,2020,"['Drama', ' History', ' Thriller']",PG-13,112,71.0,
333,tt5503686,/title/tt5503686/,Hustlers,2019,"['Comedy', ' Crime', ' Drama']",R,110,63.0,
334,tt4925292,/title/tt4925292/,Lady Bird,2017,"['Comedy', ' Drama']",R,94,74.0,
335,tt2096673,/title/tt2096673/,Inside Out,2015,"['Animation', ' Adventure', ' Comedy']",PG,95,82.0,
336,tt1872181,/title/tt1872181/,The Amazing Spider-Man 2,2014,"['Action', ' Adventure', ' Sci-Fi']",PG-13,142,66.0,53.0
337,tt1189073,/title/tt1189073/,The Skin I Live In,2011,"['Drama', ' Horror', ' Thriller']",R,120,76.0,
338,tt2873282,/title/tt2873282/,Red Sparrow,2018,"['Action', ' Drama', ' Thriller']",R,140,66.0,53.0
339,tt4209788,/title/tt4209788/,Molly's Game,2017,"['Biography', ' Crime', ' Drama']",R,140,74.0,
340,tt3235888,/title/tt3235888/,It Follows,2014,"['Horror', ' Mystery', ' Thriller']",R,100,68.0,
341,tt6139732,/title/tt6139732/,Aladdin,2019,"['Adventure', ' Comedy', ' Family']",PG,128,69.0,53.0
342,tt4225622,/title/tt4225622/,The Babysitter,2017,"['Comedy', ' Horror']",TV-MA,85,63.0,
343,tt1336608,/title/tt1336608/,Rock of Ages,2012,"['Comedy', ' Drama', ' Musical']",PG-13,123,59.0,47.0
344,tt9274670,/title/tt9274670/,13 Minutes,2021,"['Action', ' Drama', ' Thriller']",PG-13,108,46.0,40.0
345,tt1764234,/title/tt1764234/,Killing Them Softly,2012,"['Crime', ' Drama', ' Thriller']",R,97,62.0,
346,tt4178092,/title/tt4178092/,The Gift,2015,"['Drama', ' Mystery', ' Thriller']",R,108,70.0,
347,tt1087461,/title/tt1087461/,Megan Is Missing,2011,"['Drama', ' Horror', ' Thriller']",Not Rated,85,46.0,
348,t10696896,/title/tt10696896/,Stillwater,2021,"['Crime', ' Drama', ' Thriller']",R,139,66.0,60.0
349,tt1270798,/title/tt1270798/,X: First Class,2011,"['Action', ' Adventure', ' Sci-Fi']",PG-13,131,77.0,
350,tt0458481,/title/tt0458481/,Sin City: A Dame to Kill For,2014,"['Action', ' Crime', ' Thriller']",R,102,65.0,46.0
351,tt5109280,/title/tt5109280/,Raya and the Last Dragon,2021,"['Animation', ' Action', ' Adventure']",PG,107,73.0,
352,tt1276104,/title/tt1276104/,Looper,2012,"['Action', ' Drama', ' Sci-Fi']",R,119,74.0,
353,tt1877832,/title/tt1877832/,X-Men: Days of Future Past,2014,"['Action', ' Adventure', ' Sci-Fi']",PG-13,132,80.0,
354,t10986222,/title/tt10986222/,C'mon C'mon,2021,['Drama'],R,109,75.0,
355,tt6857112,/title/tt6857112/,Us,2019,"['Horror', ' Mystery', ' Thriller']",R,116,68.0,
356,tt2948372,/title/tt2948372/,Soul,2020,"['Animation', ' Adventure', ' Comedy']",PG,100,80.0,
357,tt1024648,/title/tt1024648/,Argo,2012,"['Biography', ' Drama', ' Thriller']",R,120,77.0,
358,tt2294629,/title/tt2294629/,Frozen,2013,"['Animation', ' Adventure', ' Comedy']",PG,102,74.0,
359,tt5109784,/title/tt5109784/,Mother!,2017,"['Drama', ' Horror', ' Mystery']",R,121,66.0,
360,tt1649419,/title/tt1649419/,The Impossible,2012,"['Adventure', ' Drama', ' History']",PG-13,114,75.0,
361,tt7740510,/title/tt7740510/,Antlers,2021,"['Drama', ' Horror', ' Mystery']",R,99,59.0,57.0
362,tt2935510,/title/tt2935510/,Ad Astra,2019,"['Adventure', ' Drama', ' Mystery']",PG-13,123,65.0,
363,tt4477536,/title/tt4477536/,Fifty Shades Freed,2018,"['Drama', ' Romance', ' Thriller']",R,105,44.0,
364,t11729298,/title/tt11729298/,American Underdog,2021,"['Biography', ' Drama', ' Sport']",PG,112,71.0,53.0
365,tt9484998,/title/tt9484998/,Palm Springs,2020,"['Comedy', ' Fantasy', ' Mystery']",R,90,74.0,
366,tt1809398,/title/tt1809398/,Unbroken,2014,"['Action', ' Biography', ' Drama']",PG-13,137,72.0,59.0
367,tt3567288,/title/tt3567288/,The Visit,2015,"['Horror', ' Mystery', ' Thriller']",PG-13,94,62.0,55.0
368,tt0478970,/title/tt0478970/,Ant-Man,2015,"['Action', ' Adventure', ' Comedy']",PG-13,117,73.0,
369,tt6902332,/title/tt6902332/,The Marksman,2021,"['Action', ' Adventure', ' Drama']",PG-13,108,56.0,44.0
370,tt1663662,/title/tt1663662/,Pacific Rim,2013,"['Action', ' Adventure', ' Sci-Fi']",PG-13,131,69.0,
371,tt2126355,/title/tt2126355/,San Andreas,2015,"['Action', ' Adventure', ' Thriller']",PG-13,114,60.0,43.0
372,tt1800241,/title/tt1800241/,American Hustle,2013,"['Crime', ' Drama']",R,138,72.0,
373,tt7556122,/title/tt7556122/,The Old Guard,2020,"['Action', ' Adventure', ' Fantasy']",R,125,66.0,
374,tt3605418,/title/tt3605418/,Knock Knock,2015,"['Drama', ' Thriller']",R,99,49.0,53.0
375,tt7939766,/title/tt7939766/,I'm Thinking of Ending Things,2020,"['Drama', ' Thriller']",R,134,66.0,
376,tt5093026,/title/tt5093026/,Papillon,2017,"['Adventure', ' Biography', ' Crime']",R,133,72.0,51.0
377,tt1972591,/title/tt1972591/,King Arthur: Legend of the Sword,2017,"['Action', ' Adventure', ' Drama']",PG-13,126,67.0,41.0
378,tt6513120,/title/tt6513120/,Fighting with My Family,2019,"['Biography', ' Comedy', ' Drama']",PG-13,108,71.0,
379,tt0455944,/title/tt0455944/,The Equalizer,2014,"['Action', ' Crime', ' Thriller']",R,132,72.0,57.0
380,tt6246322,/title/tt6246322/,Don't Breathe 2,2021,"['Action', ' Crime', ' Thriller']",R,98,60.0,46.0
381,t12889404,/title/tt12889404/,Cyrano,2021,"['Drama', ' Musical', ' Romance']",PG-13,123,63.0,
382,tt1242460,/title/tt1242460/,We Need to Talk About Kevin,2011,"['Drama', ' Mystery', ' Thriller']",R,112,75.0,
383,tt4481414,/title/tt4481414/,Gifted,2017,['Drama'],PG-13,101,76.0,60.0
384,tt1228705,/title/tt1228705/,Iron Man 2,2010,"['Action', ' Adventure', ' Sci-Fi']",PG-13,124,69.0,57.0
385,tt6911608,/title/tt6911608/,Mamma Mia! Here We Go Again,2018,"['Comedy', ' Musical', ' Romance']",PG-13,114,66.0,60.0
386,tt1440129,/title/tt1440129/,Battleship,2012,"['Action', ' Adventure', ' Sci-Fi']",PG-13,131,58.0,41.0
387,tt5886046,/title/tt5886046/,Escape Room,2019,"['Action', ' Adventure', ' Horror']",PG-13,99,64.0,48.0
388,tt6998518,/title/tt6998518/,Mandy,2018,"['Action', ' Fantasy', ' Horror']",Not Rated,121,65.0,
389,tt0758752,/title/tt0758752/,Love & Other Drugs,2010,"['Comedy', ' Drama', ' Romance']",R,112,67.0,55.0
390,tt1034415,/title/tt1034415/,Suspiria,2018,"['Drama', ' Fantasy', ' Horror']",R,152,67.0,
391,tt2140479,/title/tt2140479/,The Accountant,2016,"['Action', ' Thriller']",R,128,73.0,51.0
392,tt6146586,/title/tt6146586/,John Wick: Chapter 3 - Parabellum,2019,"['Action', ' Crime', ' Thriller']",R,130,74.0,
393,tt8936646,/title/tt8936646/,Extraction,2020,"['Action', ' Thriller']",R,116,67.0,56.0
394,tt1013743,/title/tt1013743/,Knight and Day,2010,"['Action', ' Adventure', ' Comedy']",PG-13,109,63.0,46.0
395,tt1365519,/title/tt1365519/,Tomb Raider,2018,"['Action', ' Adventure', ' Fantasy']",PG-13,119,63.0,48.0
396,tt2191701,/title/tt2191701/,Grown Ups 2,2013,['Comedy'],PG-13,101,53.0,
397,tt4172430,/title/tt4172430/,13 Hours,2016,"['Action', ' Drama', ' History']",R,144,73.0,48.0
398,tt1758830,/title/tt1758830/,This Is 40,2012,"['Comedy', ' Drama', ' Romance']",R,134,62.0,59.0
399,tt0892769,/title/tt0892769/,How to Train Your Dragon,2010,"['Animation', ' Action', ' Adventure']",PG,98,81.0,
400,tt1210819,/title/tt1210819/,The Lone Ranger,2013,"['Action', ' Adventure', ' Western']",PG-13,150,64.0,
401,tt1340138,/title/tt1340138/,Terminator Genisys,2015,"['Action', ' Adventure', ' Sci-Fi']",PG-13,126,63.0,
402,tt1661199,/title/tt1661199/,Cinderella,2015,"['Adventure', ' Drama', ' Family']",PG,105,69.0,
403,tt2180411,/title/tt2180411/,Into the Woods,2014,"['Adventure', ' Comedy', ' Drama']",PG,125,59.0,
404,tt5083738,/title/tt5083738/,The Favourite,2018,"['Biography', ' Comedy', ' Drama']",R,119,75.0,
405,tt6924650,/title/tt6924650/,Midway,2019,"['Action', ' Drama', ' History']",PG-13,138,67.0,47.0
406,tt1408101,/title/tt1408101/,Star Trek Into Darkness,2013,"['Action', ' Adventure', ' Sci-Fi']",PG-13,132,77.0,
407,tt8368408,/title/tt8368408/,Gunpowder Milkshake,2021,['Thriller'],R,114,60.0,47.0
408,tt2024544,/title/tt2024544/,12 Years a Slave,2013,"['Biography', ' Drama', ' History']",R,134,81.0,
409,tt2582782,/title/tt2582782/,Hell or High Water,2016,"['Action', ' Crime', ' Drama']",R,102,76.0,
410,tt5052474,/title/tt5052474/,Sicario: Day of the Soldado,2018,"['Action', ' Adventure', ' Crime']",R,122,71.0,
411,tt4139588,/title/tt4139588/,Polar,2019,"['Action', ' Crime', ' Drama']",TV-MA,118,63.0,
412,tt2866360,/title/tt2866360/,Coherence,2013,"['Drama', ' Mystery', ' Sci-Fi']",Not Rated,89,72.0,
413,tt2209764,/title/tt2209764/,Transcendence,2014,"['Action', ' Drama', ' Sci-Fi']",PG-13,119,62.0,42.0
414,tt1959563,/title/tt1959563/,The Hitman's Bodyguard,2017,"['Action', ' Comedy', ' Crime']",R,118,69.0,47.0
415,tt1335975,/title/tt1335975/,47 Ronin,2013,"['Action', ' Drama', ' Fantasy']",PG-13,128,62.0,
416,tt5442430,/title/tt5442430/,Life,2017,"['Horror', ' Sci-Fi', ' Thriller']",R,104,66.0,54.0
417,tt0359950,/title/tt0359950/,The Secret Life of Walter Mitty,2013,"['Adventure', ' Comedy', ' Drama']",PG,114,73.0,54.0
418,tt1922777,/title/tt1922777/,Sinister,2012,"['Horror', ' Mystery', ' Thriller']",R,110,68.0,53.0
419,tt1403865,/title/tt1403865/,True Grit,2010,"['Drama', ' Western']",PG-13,110,76.0,
420,tt6394270,/title/tt6394270/,Bombshell,2019,"['Biography', ' Drama']",R,109,68.0,
421,tt3464902,/title/tt3464902/,The Lobster,2015,"['Comedy', ' Drama', ' Romance']",R,119,71.0,
422,tt2005151,/title/tt2005151/,War Dogs,2016,"['Biography', ' Comedy', ' Crime']",R,114,71.0,57.0
423,tt2975590,/title/tt2975590/,Batman v Superman: Dawn of Justice,2016,"['Action', ' Adventure', ' Sci-Fi']",PG-13,152,64.0,44.0
424,tt1599348,/title/tt1599348/,Safe House,2012,"['Action', ' Thriller']",R,115,67.0,52.0
425,tt1045658,/title/tt1045658/,Silver Linings Playbook,2012,"['Comedy', ' Drama', ' Romance']",R,122,77.0,
426,t18689424,/title/tt18689424/,Batman v Superman: Dawn of Justice Ultimate Edition,2016,"['Action', ' Adventure', ' Sci-Fi']",R,182,72.0,
427,tt6852178,/title/tt6852178/,Benediction,2021,"['Biography', ' Drama', ' War']",PG-13,137,69.0,
428,tt3717490,/title/tt3717490/,Power Rangers,2017,"['Action', ' Adventure', ' Fantasy']",PG-13,124,59.0,44.0
429,tt4160708,/title/tt4160708/,Don't Breathe,2016,"['Crime', ' Horror', ' Thriller']",R,88,71.0,
430,tt3748172,/title/tt3748172/,Gerald's Game,2017,"['Drama', ' Horror', ' Thriller']",TV-MA,103,65.0,
431,tt2245084,/title/tt2245084/,Big Hero 6,2014,"['Animation', ' Action', ' Adventure']",PG,102,78.0,
432,tt0816462,/title/tt0816462/,Conan the Barbarian,2011,"['Action', ' Adventure', ' Fantasy']",R,113,51.0,
433,tt3420504,/title/tt3420504/,Finch,2021,"['Adventure', ' Drama', ' Sci-Fi']",PG-13,115,68.0,57.0
434,tt1194173,/title/tt1194173/,The Bourne Legacy,2012,"['Action', ' Adventure', ' Thriller']",PG-13,135,66.0,
435,tt8337158,/title/tt8337158/,Rumble,2021,"['Animation', ' Comedy', ' Family']",PG,95,59.0,48.0
436,tt0978764,/title/tt0978764/,Sucker Punch,2011,"['Action', ' Adventure', ' Fantasy']",PG-13,110,60.0,
437,tt1623205,/title/tt1623205/,Oz the Great and Powerful,2013,"['Adventure', ' Family', ' Fantasy']",PG,130,63.0,44.0
438,tt5748448,/title/tt5748448/,Copshop,2021,"['Action', ' Crime', ' Thriller']",R,107,62.0,
439,tt1489887,/title/tt1489887/,Booksmart,2019,['Comedy'],R,102,71.0,
